ID,RA,Dec,Gal Long,Gal Lat,Ecl Long,Ecl Lat
1307,241.016103517,-25.8055555556,348.336316827,19.6335590111,244.023524824,-4.93976347823
1308,246.310221164,-25.8055555556,351.787995261,16.1795574857,248.728550284,-4.09635925284
1309,251.604338811,-25.8055555556,354.972039261,12.5459665899,253.455301162,-3.41441078955
1310,256.898456458,-25.8055555556,357.914663849,8.75735969127,258.200243291,-2.89925119895
1311,262.192574105,-25.8055555556,0.641387351546,4.83493520403,262.958875389,-2.55498056423
1312,267.486691752,-25.8055555556,3.17628037759,0.796889481601,267.725973615,-2.38437568244
1313,272.780809399,-25.8055555556,5.54160573594,-3.34119472706,272.495868517,-2.38882682454
1314,278.074927046,-25.8055555556,7.7577179023,-7.56597758487,277.262744319,-2.56831362722
1315,283.369044693,-25.8055555556,9.84312758753,-11.8660257341,282.021006398,-2.921367928
1316,288.66316234,-25.8055555556,11.8146687077,-16.2315162233,286.765356901,-3.44511613066
1317,293.957279987,-25.8055555556,13.6877303393,-20.6539809305,291.491380628,-4.1354601575
1318,299.251397634,-25.8055555556,15.476536333,-25.1260884987,296.195599306,-4.98699551403
1319,304.545515282,-25.8055555556,17.1944727079,-29.6414593747,300.875707725,-5.9932144598
1320,309.839632929,-25.8055555556,18.8544813522,-34.1945090582,305.530738275,-7.14661492906
1321,315.133750576,-25.8055555556,20.469563479,-38.780314593,310.161173114,-8.4388247556
1322,320.427868223,-25.8055555556,22.0534778371,-43.3944992975,314.769016438,-9.86072311108
1323,325.72198587,-25.8055555556,23.6217981193,-48.0331303304,319.357833257,-11.4025513088
1324,331.016103517,-25.8055555556,25.1936610228,-52.6926222663,323.932762686,-13.0540072309
1325,336.310221164,-25.8055555556,26.7949187074,-57.3696359011,328.500514157,-14.8043190458
1326,341.604338811,-25.8055555556,28.4643708213,-62.0609507769,333.069354252,-16.6422951512
1327,346.898456458,-25.8055555556,30.267465631,-66.7632587876,337.649090245,-18.5563483885
1328,352.192574105,-25.8055555556,32.330775127,-71.4727229758,342.251054032,-20.5344934951
1329,357.486691752,-25.8055555556,34.9466951168,-76.1837249065,346.888086956,-22.5643175175
1330,2.91119292782,-30.6666666667,8.46555314201,-80.603913078,349.261599439,-29.0365514269
1331,8.44965446629,-30.6666666667,349.378492196,-84.7640771497,354.159964708,-31.2163360297
1332,13.9881160047,-30.6666666667,287.599466165,-86.3262921917,359.161490468,-33.4153492307
1333,19.5265775432,-30.6666666667,245.736926334,-83.1764624332,4.28983020816,-35.6170629705
1334,25.0650390817,-30.6666666667,234.144978434,-78.7511799052,9.57077180812,-37.803646582
1335,30.6035006201,-30.6666666667,229.978095991,-74.0863262684,15.0319612017,-39.9557226816
1336,36.1419621586,-30.6666666667,228.333317144,-69.3504729322,20.7023386305,-42.052117597
1337,41.6804236971,-30.6666666667,227.828026065,-64.5911143572,26.6111436519,-44.0696376449
1338,47.2188852355,-30.6666666667,227.940409306,-59.8279804378,32.7863170266,-45.9829219061
1339,52.757346774,-30.6666666667,228.434296591,-55.0719422575,39.2521279987,-47.7644470123
1340,58.2958083124,-30.6666666667,229.189728738,-50.3304912142,46.0259208495,-49.3847861157
1341,63.8342698509,-30.6666666667,230.141296786,-45.6097530817,53.1140532313,-50.8132426349
1342,69.3727313894,-30.6666666667,231.252124261,-40.9153780742,60.5074286059,-52.0189712224
1343,74.9111929278,-30.6666666667,232.501640048,-36.2530071055,68.1774826298,-52.9726393665
1344,80.4496544663,-30.6666666667,233.879353106,-31.6285632672,76.0739158853,-53.6485552521
1345,85.9881160047,-30.6666666667,235.381490451,-27.0484700661,84.1255714968,-54.0270031463
1346,91.5265775432,-30.6666666667,237.009105395,-22.5198431484,92.2453170645,-54.09635021
1347,97.0650390817,-30.6666666667,238.76698645,-18.0506797476,100.338568644,-53.8544222348
1348,102.60350062,-30.6666666667,240.663020949,-13.6500600246,108.31367111,-53.3087719328
1349,108.141962159,-30.6666666667,242.707820224,-9.3283694159,116.091537299,-52.4757622421
1350,113.680423697,-30.6666666667,244.914486746,-5.09754789545,123.612278771,-51.3787239493
1351,119.218885236,-30.6666666667,247.298436799,-0.971369008686,130.837813105,-50.0456598198
1352,124.757346774,-30.6666666667,249.877202644,3.03425255737,137.750833518,-48.5069808405
1353,130.295808312,-30.6666666667,252.670133823,6.90093245042,144.35139246,-46.7936185285
1354,135.834269851,-30.6666666667,255.697902924,10.6074847082,150.652500278,-44.9356649102
1355,141.372731389,-30.6666666667,258.981701432,14.1296189405,156.675808729,-42.9615346349
1356,146.911192928,-30.6666666667,262.541993839,17.4397204358,162.447974246,-40.8975552231
1357,152.449654466,-30.6666666667,266.396697095,20.506794376,167.997900285,-38.7678637843
1358,157.988116005,-30.6666666667,270.558690877,23.2966856809,173.354815002,-36.5944979496
1359,163.526577543,-30.6666666667,275.032673367,25.7727103847,178.547030991,-34.3975934816
1360,169.065039082,-30.6666666667,279.811586054,27.896835904,183.601210105,-32.1956274518
1361,174.60350062,-30.6666666667,284.87313846,29.6315018643,188.541975241,-30.0056678556
1362,180.141962159,-30.6666666667,290.177298001,30.9420577002,193.391744735,-27.843606509
1363,185.680423697,-30.6666666667,295.665801108,31.799606886,198.170699075,-25.7243626646
1364,191.218885236,-30.6666666667,301.264563527,32.183834721,202.896818226,-23.6620513143
1365,196.757346774,-30.6666666667,306.889191363,32.0852520737,207.585949752,-21.6701139096
1366,202.295808312,-30.6666666667,312.45277819,31.5063171793,212.251883849,-19.7614112668
1367,207.834269851,-30.6666666667,317.874289371,30.4611404864,216.90642268,-17.948279501
1368,213.372731389,-30.6666666667,323.085592261,28.9738517771,221.559439396,-16.2425504508
1369,218.911192928,-30.6666666667,328.035741029,27.0760468704,226.218927768,-14.6555385634
1370,224.449654466,-30.6666666667,332.692131629,24.8038898978,230.891047366,-13.1979968078
1371,229.988116005,-30.6666666667,337.039062252,22.1953954705,235.580171808,-11.8800449719
1372,235.526577543,-30.6666666667,341.074707271,19.2882289819,240.288949192,-10.7110747033
1373,241.065039082,-30.6666666667,344.807514812,16.1181522671,245.018384228,-9.69963680953
1374,246.60350062,-30.6666666667,348.252762341,12.7180820695,249.76795087,-8.85331752451
1375,252.141962159,-30.6666666667,351.429666501,9.11764366714,254.535742365,-8.17861148428
1376,257.680423697,-30.6666666667,354.359172515,5.3430786824,259.318662605,-7.68079985066
1377,263.218885236,-30.6666666667,357.06238267,1.41737950086,264.112658871,-7.36384216752
1378,268.757346774,-30.6666666667,359.559507036,-2.63944890964,268.912991842,-7.23029001863
1379,274.295808312,-30.6666666667,1.86920073539,-6.81006916777,273.714535172,-7.28122913324
1380,279.834269851,-30.6666666667,4.00816204001,-11.0794779802,278.512094232,-7.5162512167
1381,285.372731389,-30.6666666667,5.99088521974,-15.434684703,283.300714811,-7.93345538433
1382,290.911192928,-30.6666666667,7.82948025682,-19.8644149118,288.075986742,-8.52951674147
1383,296.449654466,-30.6666666667,9.53348225794,-24.3588436217,292.834354688,-9.29974823815
1384,301.988116005,-30.6666666667,11.1095724063,-28.9093575232,297.573351637,-10.2381895272
1385,307.526577543,-30.6666666667,12.5611139583,-33.5083420727,302.291807902,-11.3377313357
1386,313.065039082,-30.6666666667,13.88736008,-38.1489863204,306.990021754,-12.5902416864
1387,318.60350062,-30.6666666667,15.0820911492,-42.8250946524,311.669888852,-13.9866917352
1388,324.141962159,-30.6666666667,16.1312326303,-47.5308880538,316.334997391,-15.5172741492
1389,329.680423697,-30.6666666667,17.008558972,-52.2607636836,320.990697344,-17.1715067385
1390,335.218885236,-30.6666666667,17.6675639015,-57.0089495557,325.644153198,-18.9383152247
1391,340.757346774,-30.6666666667,18.0250095503,-61.7689101602,330.304389614,-20.8060902485
1392,346.295808312,-30.6666666667,17.9244911298,-66.5321302914,334.982338389,-22.7627148174
1393,351.834269851,-30.6666666667,17.0452561107,-71.2851589437,339.690892952,-24.7955592874
1394,357.372731389,-30.6666666667,14.6316958688,-76.0008323418,344.444973296,-26.8914416494
1395,3.07779772439,-35.5277777778,345.322636987,-78.1654312916,346.762317366,-33.4058024904
1396,8.88424933729,-35.5277777778,323.933143472,-80.9425378607,351.795303454,-35.6748327025
1397,14.6907009502,-35.5277777778,292.849861287,-81.4566077305,356.954556374,-37.9729971589
1398,20.4971525631,-35.5277777778,267.021499541,-79.3727633648,2.27063544325,-40.2821766787
1399,26.303604176,-35.5277777778,252.48020443,-75.7953789771,7.77796544931,-42.582491303
1400,32.1100557889,-35.5277777778,244.8025412,-71.581614491,13.5147775879,-44.8518946747
1401,37.9165074018,-35.5277777778,240.63731672,-67.0884636039,19.5226304491,-47.0657223777
1402,43.7229590147,-35.5277777778,238.375028055,-62.462268005,25.8452073408,-49.1962340458
1403,49.5294106276,-35.5277777778,237.238762257,-57.7713099852,32.5259714172,-51.2122281927
1404,55.3358622405,-35.5277777778,236.825853864,-53.0522998672,39.6041802619,-53.0788673758
1405,61.1423138534,-35.5277777778,236.912788153,-48.3278160229,47.1088250771,-54.7579258513
1406,66.9487654663,-35.5277777778,237.368685326,-43.6136236494,55.0504494083,-56.2087400541
1407,72.7552170792,-35.5277777778,238.114117774,-38.9220965653,63.4117169906,-57.3901496932
1408,78.5616686921,-35.5277777778,239.100123431,-34.2639877974,72.1390330257,-58.2635780809
1409,84.368120305,-35.5277777778,240.296860923,-29.6494440025,81.1389057231,-58.7970433189
1410,90.1745719179,-35.5277777778,241.687165959,-25.0886539593,90.282791128,-58.9693679327
1411,95.9810235308,-35.5277777778,243.262736673,-20.592315221,99.4216978935,-58.7734280546
1412,101.787475144,-35.5277777778,245.021790515,-16.1720118567,108.407361122,-58.2173313154
1413,107.593926757,-35.5277777778,246.967566626,-11.8405526069,117.113172438,-57.3230799575
1414,113.40037837,-35.5277777778,249.107311209,-7.61229574867,125.448195066,-56.1232207753
1415,119.206829982,-35.5277777778,251.451516419,-3.50347270437,133.361376916,-54.6566156246
1416,125.013281595,-35.5277777778,254.013248699,0.467488889186,140.837478891,-52.9644743349
1417,130.819733208,-35.5277777778,256.807431174,4.27965362306,147.888526837,-51.0873472713
1418,136.626184821,-35.5277777778,259.849953966,7.90930348365,154.544407994,-49.0632559533
1419,142.432636434,-35.5277777778,263.156488896,11.3297430882,160.844814316,-46.9267977803
1420,148.239088047,-35.5277777778,266.740894834,14.5112504032,166.833324708,-44.7089340777
1421,154.04553966,-35.5277777778,270.613134649,17.4212620332,172.553541575,-42.437184483
1422,159.851991273,-35.5277777778,274.776706192,20.024901034,178.046835074,-40.1360205462
1423,165.658442886,-35.5277777778,279.225737486,22.2859573114,183.35119913,-37.827325342
1424,171.464894499,-35.5277777778,283.942111455,24.1683990379,188.500807859,-35.5308432628
1425,177.271346111,-35.5277777778,288.893226377,25.638411617,193.525975989,-33.2645821368
1426,183.077797724,-35.5277777778,294.031161208,26.6668248575,198.453327808,-31.0451522964
1427,188.884249337,-35.5277777778,299.293952833,27.2316245032,203.306054281,-28.8880392903
1428,194.69070095,-35.5277777778,304.609296151,27.3201123824,208.104189066,-26.8078126927
1429,200.497152563,-35.5277777778,309.900297037,26.9302582813,212.864867157,-24.8182757472
1430,206.303604176,-35.5277777778,315.092204645,26.0709233506,217.60255041,-22.9325611648
1431,212.110055789,-35.5277777778,320.11868121,24.7608997506,222.329216829,-21.1631783059
1432,217.916507402,-35.5277777778,324.926343865,23.0269994898,227.054518025,-19.5220168035
1433,223.722959015,-35.5277777778,329.476932109,20.9016176275,231.785913818,-18.0203117185
1434,229.529410628,-35.5277777778,333.74718398,18.4202300414,236.528795412,-16.6685756818
1435,235.335862241,-35.5277777778,337.727022555,15.6191862942,241.286609587,-15.4765041682
1436,241.142313853,-35.5277777778,341.416833053,12.533996869,246.060996142,-14.4528609719
1437,246.948765466,-35.5277777778,344.824513373,9.19816269576,250.851949336,-13.6053519413
1438,252.755217079,-35.5277777778,347.962753447,5.6424922808,255.658011554,-12.9404958753
1439,258.561668692,-35.5277777778,350.846766196,1.89480314654,260.476503793,-12.4635019376
1440,264.368120305,-35.5277777778,353.492518657,-2.02010392406,265.303793344,-12.1781627923
1441,270.174571918,-35.5277777778,355.915407689,-6.08029495725,270.135594526,-12.0867716984
1442,275.981023531,-35.5277777778,358.129275314,-10.2664513756,274.967294046,-12.1900697958
1443,281.787475144,-35.5277777778,0.145642110882,-14.5615681934,279.794288038,-12.4872276419
1444,287.593926757,-35.5277777778,1.97303357187,-18.9506332368,284.61231712,-12.9758660872
1445,293.40037837,-35.5277777778,3.61626902525,-23.4203032304,289.41779351,-13.6521133272
1446,299.206829982,-35.5277777778,5.0755628037,-27.9585801729,294.208102519,-14.5106856341
1447,305.013281595,-35.5277777778,6.34523813264,-32.55448028,298.98186576,-15.5449938217
1448,310.819733208,-35.5277777778,7.41175120216,-37.1976750946,303.739168873,-16.7472673813
1449,316.626184821,-35.5277777778,8.25051819931,-41.878065518,308.48175364,-18.1086839693
1450,322.432636434,-35.5277777778,8.82062944546,-46.5852155334,313.213178206,-19.6194951718
1451,328.239088047,-35.5277777778,9.05569159095,-51.3075036294,317.938953751,-21.2691400056
1452,334.04553966,-35.5277777778,8.8472108992,-56.0306987622,322.666668573,-23.0463382109
1453,339.851991273,-35.5277777778,8.01272521991,-60.7353085632,327.406111856,-24.9391563192
1454,345.658442886,-35.5277777778,6.23057860433,-65.3911185702,332.169409578,-26.9350403827
1455,351.464894499,-35.5277777778,2.89653278411,-69.9447010687,336.971183882,-29.0208099277
1456,357.271346111,-35.5277777778,356.789158242,-74.287445785,341.828744651,-31.1826080374
1457,3.28995329228,-40.3888888889,331.328753129,-74.5587215297,344.019498186,-37.7290394442
1458,9.496849844,-40.3888888889,313.925248923,-76.4509217875,349.255002482,-40.1307364296
1459,15.7037463957,-40.3888888889,293.592540073,-76.5323617753,354.647192391,-42.5748700617
1460,21.9106429474,-40.3888888889,275.787449026,-74.7736912972,0.238004273016,-45.0407908057
1461,28.1175394992,-40.3888888889,263.253680055,-71.7029999602,6.07667257013,-47.5053635854
1462,34.3244360509,-40.3888888889,255.215781516,-67.8683322436,12.2203817169,-49.9422443445
1463,40.5313326026,-40.3888888889,250.195141468,-63.611756037,18.734330805,-52.3210010024
1464,46.7382291543,-40.3888888889,247.113727621,-59.1203201745,25.6904970952,-54.6061202526
1465,52.9451257061,-40.3888888889,245.30810995,-54.497766813,33.1639272956,-56.7560306027
1466,59.1520222578,-40.3888888889,244.379334531,-49.8055321848,41.2248892203,-58.7224349981
1467,65.3589188095,-40.3888888889,244.08352627,-45.0831585932,49.925074238,-60.4504954521
1468,71.5658153612,-40.3888888889,244.268059087,-40.3585009887,59.2771573763,-61.8806876147
1469,77.772711913,-40.3888888889,244.835621603,-35.6530728512,69.2306406493,-62.9532180642
1470,83.9796084647,-40.3888888889,245.72372829,-30.9850232698,79.6531309527,-63.6153472049
1471,90.1865050164,-40.3888888889,246.892713196,-26.3709153735,90.3311524043,-63.8304746345
1472,96.3934015681,-40.3888888889,248.318467851,-21.8268759426,101.000313893,-63.5859723707
1473,102.60029812,-40.3888888889,249.987894923,-17.369405445,111.398066773,-62.896186531
1474,108.807194672,-40.3888888889,251.895941776,-13.0160001533,121.315594412,-61.799039938
1475,115.014091223,-40.3888888889,254.0435478,-8.78566585191,130.626063207,-60.3480019064
1476,121.220987775,-40.3888888889,256.436088895,-4.69936067833,139.283756607,-58.6030429661
1477,127.427884327,-40.3888888889,259.082035384,-0.780375954201,147.304598291,-56.6234859595
1478,133.634780878,-40.3888888889,261.991610931,2.94536013761,154.742033507,-54.4637758639
1479,139.84167743,-40.3888888889,265.175282535,6.44909474131,161.666985491,-52.1717620949
1480,146.048573982,-40.3888888889,268.641949685,9.69924139783,168.154486357,-49.7885915315
1481,152.255470534,-40.3888888889,272.396756612,12.661635819,174.27615393,-47.3494096523
1482,158.462367085,-40.3888888889,276.438546829,15.3001568274,180.096688762,-44.8843455582
1483,164.669263637,-40.3888888889,280.757128606,17.5778076098,185.672751861,-42.4195007704
1484,170.876160189,-40.3888888889,285.330717139,19.4583118979,191.053084886,-39.9778191292
1485,177.083056741,-40.3888888889,290.124117088,20.9081915496,196.279183921,-37.5798002084
1486,183.289953292,-40.3888888889,295.08831151,21.8991587194,201.386148592,-35.2440582415
1487,189.496849844,-40.3888888889,300.162010614,22.4105075389,206.403517764,-32.9877435684
1488,195.703746396,-40.3888888889,305.275319537,22.4310864879,211.356009825,-30.8268469024
1489,201.910642947,-40.3888888889,310.355085357,21.960439878,216.264142377,-28.7764051965
1490,208.117539499,-40.3888888889,315.330919261,21.008855689,221.144734636,-26.8506249734
1491,214.324436051,-40.3888888889,320.140644545,19.5963083736,226.011309268,-25.0629362137
1492,220.531332603,-40.3888888889,324.734130336,17.7505412502,230.87441592,-23.4259878814
1493,226.738229154,-40.3888888889,329.075018608,15.504693016,235.741900265,-21.9515950521
1494,232.945125706,-40.3888888889,333.140459167,12.8948916357,240.619141835,-20.6506473238
1495,239.152022258,-40.3888888889,336.919383971,9.95814202397,245.509281951,-19.5329885348
1496,245.35891881,-40.3888888889,340.409987188,6.73068679479,250.413460026,-18.6072784948
1497,251.565815361,-40.3888888889,343.616988489,3.24688321354,255.331072394,-17.8808481384
1498,257.772711913,-40.3888888889,346.549062879,-0.461452827489,260.260062815,-17.3595598669
1499,263.979608465,-40.3888888889,349.216620653,-4.36532913665,265.197248117,-17.0476845511
1500,270.186505016,-40.3888888889,351.629966985,-8.43858683255,270.138676579,-16.947805471
1501,276.393401568,-40.3888888889,353.797771257,-12.6577247229,275.080011274,-17.0607573753
1502,282.60029812,-40.3888888889,355.725717874,-17.0016034899,280.016926369,-17.385606292
1503,288.807194672,-40.3888888889,357.41517169,-21.451070402,284.945503266,-17.9196725667
1504,295.014091223,-40.3888888889,358.86164989,-25.9885216435,289.862613967,-18.6585939955
1505,301.220987775,-40.3888888889,0.0528243685606,-30.5973955093,294.76627847,-19.5964224455
1506,307.427884327,-40.3888888889,0.965652564597,-35.2615616676,299.65598801,-20.7257473274
1507,313.634780878,-40.3888888889,1.56199798361,-39.9645313237,304.532993442,-22.037835851
1508,319.84167743,-40.3888888889,1.7816562226,-44.6883444886,309.400562754,-23.5227778476
1509,326.048573982,-40.3888888889,1.53085668133,-49.4118605617,314.264216859,-25.1696232529
1510,332.255470534,-40.3888888889,0.662690483932,-54.1079146111,319.131958,-26.9665009378
1511,338.462367085,-40.3888888889,358.942851017,-58.7382391644,324.014509264,-28.9007082526
1512,344.669263637,-40.3888888889,355.988776423,-63.2438142583,328.925586657,-30.9587612876
1513,350.876160189,-40.3888888889,351.164643236,-67.5256242151,333.882227126,-33.1263961574
1514,357.083056741,-40.3888888889,343.431993882,-71.4058973406,338.905196324,-35.3885112785
1515,3.56135359639,-45.25,322.772124572,-70.418430711,340.959674507,-41.9910731967
1516,10.2280202631,-45.25,308.85828542,-71.7569372456,346.376506226,-44.5353862376
1517,16.8946869297,-45.25,293.904744685,-71.5942780434,351.982591063,-47.1394345801
1518,23.5613535964,-45.25,280.495891634,-69.9677105973,357.835721474,-49.7800610038
1519,30.2280202631,-45.25,270.097444354,-67.1949700106,4.00733367946,-52.4307184274
1520,36.8946869297,-45.25,262.694906515,-63.6464147564,10.5853230259,-55.0602010611
1521,43.5613535964,-45.25,257.658305097,-59.607018303,17.6764833191,-57.6309373692
1522,50.2280202631,-45.25,254.348245542,-55.264791946,25.4070029057,-60.0968125276
1523,56.8946869297,-45.25,252.283379143,-50.7396568658,33.9176873514,-62.400669318
1524,63.5613535964,-45.25,251.132856975,-46.1099289293,43.3478884623,-64.4720979216
1525,70.2280202631,-45.25,250.675116168,-41.4294667457,53.7998223043,-66.2270419286
1526,76.8946869297,-45.25,250.762372922,-36.7378594448,65.2782630416,-67.5720148306
1527,83.5613535964,-45.25,251.296026563,-32.0664418924,77.61903855,-68.4161719208
1528,90.2280202631,-45.25,252.21061823,-27.4419438987,90.4535741932,-68.6914679802
1529,96.8946869297,-45.25,253.46347199,-22.8888045922,103.268480238,-68.3735495547
1530,103.561353596,-45.25,255.027915755,-18.4307223109,115.556516591,-67.4904691678
1531,110.228020263,-45.25,256.888706424,-14.0917534809,126.963334089,-66.1127066492
1532,116.89468693,-45.25,259.03877715,-9.89712960255,137.339057821,-64.3319072766
1533,123.561353596,-45.25,261.476729165,-5.8738757516,146.698008776,-62.2411710177
1534,130.228020263,-45.25,264.2046737,-2.0512577046,155.146848925,-59.9236263796
1535,136.89468693,-45.25,267.226144518,1.53895720235,162.825953613,-57.4486663509
1536,143.561353596,-45.25,270.543887855,4.86247469748,169.875427187,-54.8725540457
1537,150.228020263,-45.25,274.157425448,7.88275980365,176.420119363,-52.2406919096
1538,156.89468693,-45.25,278.060402822,10.5617246733,182.565397992,-49.5901106495
1539,163.561353596,-45.25,282.237892535,12.8608978907,188.39787167,-46.9516146382
1540,170.228020263,-45.25,286.664009842,14.7431074478,193.987894091,-44.3514552908
1541,176.89468693,-45.25,291.300366975,16.1746156818,199.39237481,-41.8125714767
1542,183.561353596,-45.25,296.095951682,17.1275119848,204.657311018,-39.3554802542
1543,190.228020263,-45.25,300.988867444,17.5820325917,209.819869898,-36.9988986079
1544,196.89468693,-45.25,305.909980048,17.5283950262,214.910024617,-34.7601610114
1545,203.561353596,-45.25,310.787973702,16.967766024,219.95180872,-32.6554812196
1546,210.228020263,-45.25,315.554853191,15.9121439882,224.964267687,-30.7000935717
1547,216.89468693,-45.25,320.150770955,14.3831831947,229.96218232,-28.908299827
1548,223.561353596,-45.25,324.527294765,12.4102223877,234.956628957,-27.2934416449
1549,230.228020263,-45.25,328.648735703,10.0279167261,239.955431166,-25.8678155091
1550,236.89468693,-45.25,332.491681729,7.27387606167,244.963547896,-24.642545433
1551,243.561353596,-45.25,336.043226156,4.18661385197,249.983434066,-23.6274284728
1552,250.228020263,-45.25,339.298478524,0.803971068343,255.01540093,-22.8307682514
1553,256.89468693,-45.25,342.257854087,-2.83794678412,260.057994835,-22.259211763
1554,263.561353596,-45.25,344.924459131,-6.70536548688,265.108404362,-21.9176041719
1555,270.228020263,-45.25,347.301705252,-10.7670554376,270.162897461,-21.8088747692
1556,276.89468693,-45.25,349.39113703,-14.9942511255,275.217282934,-21.933964615
1557,283.561353596,-45.25,351.190348498,-19.3603480178,280.26738525,-22.2918027746
1558,290.228020263,-45.25,352.69077777,-23.8404193816,285.309519156,-22.8793334419
1559,296.89468693,-45.25,353.875079687,-28.4105598474,290.34095046,-23.6915909823
1560,303.561353596,-45.25,354.713650684,-33.0470182928,295.360331725,-24.7218157146
1561,310.228020263,-45.25,355.159676345,-37.7250217528,300.368107509,-25.9616002125
1562,316.89468693,-45.25,355.141733759,-42.4170970627,305.36689171,-27.4010529608
1563,323.561353596,-45.25,354.552439149,-47.090534459,310.361827679,-29.0289644028
1564,330.228020263,-45.25,353.230862771,-51.7033465384,315.360950283,-30.8329599964
1565,336.89468693,-45.25,350.935750998,-56.1975571942,320.375577769,-32.7996250776
1566,343.561353596,-45.25,347.307849256,-60.4878087973,325.420770046,-34.9145864986
1567,350.228020263,-45.25,341.830422238,-64.4423539915,330.515899012,-37.1625356277
1568,356.89468693,-45.25,333.841681258,-67.8548241295,335.685386345,-39.5271757203
1569,3.91271750067,-50.1111111111,317.136324663,-66.0186139795,337.486643846,-46.1715352305
1570,11.1127175007,-50.1111111111,305.797044882,-66.9782540486,343.038937443,-48.8666370144
1571,18.3127175007,-50.1111111111,294.089890828,-66.6409942331,348.809867232,-51.6438316398
1572,25.5127175007,-50.1111111111,283.471069755,-65.0614146959,354.878103637,-54.4778815273
1573,32.7127175007,-50.1111111111,274.82869904,-62.4613960529,1.34740511213,-57.3392073715
1574,39.9127175007,-50.1111111111,268.309358648,-59.1120264586,8.35545988476,-60.1917521509
1575,47.1127175007,-50.1111111111,263.642783763,-55.2482599173,16.0848227919,-62.9897186095
1576,54.3127175007,-50.1111111111,260.456389237,-51.0456086714,24.7734829542,-65.6727282442
1577,61.5127175007,-50.1111111111,258.419183326,-46.6285908765,34.7160884687,-68.1591490891
1578,68.7127175007,-50.1111111111,257.276555165,-42.0857433206,46.2319197318,-70.3385766045
1579,75.9127175007,-50.1111111111,256.843880153,-37.4821385086,59.5536084804,-72.0683103721
1580,83.1127175007,-50.1111111111,256.990818957,-32.8681228794,74.598722683,-73.1859094617
1581,90.3127175007,-50.1111111111,257.626788534,-28.2851023713,90.7245628785,-73.5521616486
1582,97.5127175007,-50.1111111111,258.689799223,-23.7693584388,106.794431089,-73.1138936793
1583,104.712717501,-50.1111111111,260.13834775,-19.3546121438,121.699997327,-71.9342950203
1584,111.912717501,-50.1111111111,261.94554703,-15.0737910588,134.854114829,-70.1572753127
1585,119.112717501,-50.1111111111,264.094732886,-10.9602651095,146.214659005,-67.9447491123
1586,126.312717501,-50.1111111111,266.575956912,-7.04869077015,156.029831162,-65.4366403275
1587,133.512717501,-50.1111111111,269.382933113,-3.375516476,164.619674783,-62.7404678917
1588,140.712717501,-50.1111111111,272.510140989,0.0208591099569,172.274252259,-59.9356098869
1589,147.912717501,-50.1111111111,275.949917232,3.10032613694,179.226217058,-57.0808616624
1590,155.112717501,-50.1111111111,279.689514318,5.82177008609,185.653573225,-54.2209515514
1591,162.312717501,-50.1111111111,283.708278302,8.14430527597,191.690502782,-51.3912215187
1592,169.512717501,-50.1111111111,287.975286406,10.0290423099,197.438160261,-48.6207695687
1593,176.712717501,-50.1111111111,292.44793603,11.4412969654,202.97329846,-45.9345039902
1594,183.912717501,-50.1111111111,297.072005482,12.3530146086,208.3546327,-43.3544684062
1595,191.112717501,-50.1111111111,301.78352996,12.7450562312,213.627385214,-40.9006823889
1596,198.312717501,-50.1111111111,306.512440864,12.6089292861,218.826490133,-38.5916555837
1597,205.512717501,-50.1111111111,311.187413665,11.9476009642,223.978850121,-36.4446758411
1598,212.712717501,-50.1111111111,315.74097399,10.7752108617,229.104935579,-34.475936081
1599,219.912717501,-50.1111111111,320.113822363,9.11574861027,234.219936657,-32.7005432456
1600,227.112717501,-50.1111111111,324.257603035,7.00098540417,239.334619516,-31.132440554
1601,234.312717501,-50.1111111111,328.135822543,4.46806637645,244.455996597,-29.7842679081
1602,241.512717501,-50.1111111111,331.723093283,1.55716023927,249.587890678,-28.6671823818
1603,248.712717501,-50.1111111111,335.003165582,-1.69054168471,254.731449826,-27.7906596085
1604,255.912717501,-50.1111111111,337.966274964,-5.23432225814,259.885652058,-27.1622962869
1605,263.112717501,-50.1111111111,340.606227861,-9.03489546927,265.047822949,-26.7876330141
1606,270.312717501,-50.1111111111,342.91746985,-13.0548633408,270.214176019,-26.6700145601
1607,277.512717501,-50.1111111111,344.892195745,-17.2587423508,275.380374737,-26.810501213
1608,284.712717501,-50.1111111111,346.51740142,-21.6126223858,280.542107131,-27.2078399685
1609,291.912717501,-50.1111111111,347.771642099,-26.0834892613,285.695660001,-27.858498375
1610,299.112717501,-50.1111111111,348.621132375,-30.6381902478,290.838479775,-28.7567575241
1611,306.312717501,-50.1111111111,349.014677412,-35.24194907,295.969711294,-29.8948550105
1612,313.512717501,-50.1111111111,348.876755295,-39.8562320296,301.090714141,-31.2631640887
1613,320.712717501,-50.1111111111,348.097930059,-44.4356111673,306.205567563,-32.850391752
1614,327.912717501,-50.1111111111,346.521911911,-48.9230427994,311.321588557,-34.6437763447
1615,335.112717501,-50.1111111111,343.929833388,-53.2426945552,316.449903415,-36.6292643697
1616,342.312717501,-50.1111111111,340.027092687,-57.2893088953,321.606131634,-38.7916455852
1617,349.512717501,-50.1111111111,334.452088901,-60.9139434712,326.811264302,-41.11462426
1618,356.712717501,-50.1111111111,326.856580895,-63.9103522926,332.092849945,-43.5808013068
1619,4.3767331755,-54.9722222222,313.145416348,-61.4780796563,333.472671182,-50.2424404745
